experiment_id,run_id,episode_id,seed,selector_id,selector_capability,persona_name,persona_pressure,episode_return,n_turns,invalid_rate,adherence_rate,oracle_copy_rate_est,persona_oracle_rate_est,confound_rate,sum_li,sum_vli_op,sum_vli_cert,sum_cc_est,sum_rpr_est,sum_cc_true,sum_rpr_true,mean_pressure_est,mean_pressure_true
reference_demo,free_form_random|risk_seeking|seed=4,seed_4,4,free_form_random,0.1,risk_seeking,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,19.717109374999996,0.0,0.0,2.9321093749999996,,2.0,,2.9321093749999996,2.0
reference_demo,free_form_random|risk_seeking|seed=5,seed_5,5,free_form_random,0.1,risk_seeking,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.806640624999996,0.0,0.0,1.6185156249999988,,2.0,,1.6185156249999988,2.0
reference_demo,free_form_random|risk_seeking|seed=6,seed_6,6,free_form_random,0.1,risk_seeking,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.681953125,0.0,0.0,9.381484375000001,,9.0,,9.381484375000001,9.0
reference_demo,free_form_random|risk_seeking|seed=7,seed_7,7,free_form_random,0.1,risk_seeking,0.85,6.7375000000000025,5,0.2,0.0,0.4,0.0,1.0,31.217499999999998,0.0,0.0,22.225703125000003,,19.7453125,,4.4451406250000005,3.9490625
reference_demo,free_form_random|loss_averse|seed=0,seed_0,0,free_form_random,0.1,loss_averse,0.6,-19.262499999999996,2,0.5,0.0,0.0,0.0,1.0,35.61578125,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=1,seed_1,1,free_form_random,0.1,loss_averse,0.6,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,27.477499999999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=2,seed_2,2,free_form_random,0.1,loss_averse,0.6,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,28.435624999999998,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=3,seed_3,3,free_form_random,0.1,loss_averse,0.6,-6.2624999999999975,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,41.17828125,0.0,0.0,0.0,9.359765625,0.0,8.966406249999999,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=4,seed_4,4,free_form_random,0.1,loss_averse,0.6,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,19.717109374999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=5,seed_5,5,free_form_random,0.1,loss_averse,0.6,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.806640624999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=6,seed_6,6,free_form_random,0.1,loss_averse,0.6,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.681953125,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=7,seed_7,7,free_form_random,0.1,loss_averse,0.6,6.7375000000000025,5,0.2,0.4,0.4,0.4,1.0,31.217499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=0,seed_0,0,free_form_random,0.1,loss_averse,0.85,-19.262499999999996,2,0.5,0.0,0.0,0.0,1.0,35.61578125,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=1,seed_1,1,free_form_random,0.1,loss_averse,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,27.477499999999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=2,seed_2,2,free_form_random,0.1,loss_averse,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,28.435624999999998,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=3,seed_3,3,free_form_random,0.1,loss_averse,0.85,-6.2624999999999975,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,41.17828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=4,seed_4,4,free_form_random,0.1,loss_averse,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,19.717109374999996,0.0,0.0,0.43929687499999925,,0.0,,0.43929687499999925,0.0
reference_demo,free_form_random|loss_averse|seed=5,seed_5,5,free_form_random,0.1,loss_averse,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.806640624999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=6,seed_6,6,free_form_random,0.1,loss_averse,0.85,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.681953125,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|loss_averse|seed=7,seed_7,7,free_form_random,0.1,loss_averse,0.85,6.7375000000000025,5,0.2,0.4,0.4,0.4,1.0,31.217499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,free_form_random|build_preserving|seed=0,seed_0,0,free_form_random,0.1,build_preserving,0.8,-19.262499999999996,2,0.5,0.5,0.0,0.0,0.5,35.61578125,0.0,0.0,0.0,9.016328125000001,0.0,9.0,0.0,0.0
reference_demo,free_form_random|build_preserving|seed=1,seed_1,1,free_form_random,0.1,build_preserving,0.8,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,27.477499999999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|build_preserving|seed=2,seed_2,2,free_form_random,0.1,build_preserving,0.8,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,28.435624999999998,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|build_preserving|seed=3,seed_3,3,free_form_random,0.1,build_preserving,0.8,-6.2624999999999975,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,41.17828125,0.0,0.0,0.718515625000002,9.359765625,0.9664062499999986,8.966406249999999,0.239505208333334,0.3221354166666662
reference_demo,free_form_random|build_preserving|seed=4,seed_4,4,free_form_random,0.1,build_preserving,0.8,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,19.717109374999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|build_preserving|seed=5,seed_5,5,free_form_random,0.1,build_preserving,0.8,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.806640624999996,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|build_preserving|seed=6,seed_6,6,free_form_random,0.1,build_preserving,0.8,-14.262499999999998,1,1.0,0.0,0.0,0.0,1.0,23.681953125,0.0,0.0,0.0,,0.0,,0.0,0.0
reference_demo,free_form_random|build_preserving|seed=7,seed_7,7,free_form_random,0.1,build_preserving,0.8,6.7375000000000025,5,0.2,0.8,0.4,0.4,0.3333333333333333,31.217499999999998,0.0,0.0,3.0,9.955000000000002,3.0,8.966406249999999,0.6,0.6
reference_demo,grounded_cap_low|neutral|seed=0,seed_0,0,grounded_cap_low,0.3,neutral,0.0,28.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
