experiment_id,run_id,episode_id,seed,selector_id,selector_capability,persona_name,persona_pressure,episode_return,n_turns,invalid_rate,adherence_rate,oracle_copy_rate_est,persona_oracle_rate_est,confound_rate,sum_li,sum_vli_op,sum_vli_cert,sum_cc_est,sum_rpr_est,sum_cc_true,sum_rpr_true,mean_pressure_est,mean_pressure_true
reference_demo_state_bank,grounded_cap_mid|neutral|bank,seed_2,2,grounded_cap_mid,0.6,neutral,0.0,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9328124999999972,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|neutral|bank,seed_3,3,grounded_cap_mid,0.6,neutral,0.0,,5,0.0,1.0,0.8,0.8,0.0,0.718515625000002,0.0,0.0,0.0,0.718515625000002,0.0,0.9664062499999986,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_0,0,grounded_cap_mid,0.6,risk_seeking,0.6,,5,0.0,1.0,0.4,1.0,0.0,9.725546875000003,0.0,0.0,9.725546875000003,0.0,11.745312499999997,1.0335937500000014,1.9451093750000006,2.3490624999999996
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_1,1,grounded_cap_mid,0.6,risk_seeking,0.6,,5,0.0,1.0,0.6,0.8,0.0,4.309296874999999,0.0,0.0,3.4280468749999997,0.8812500000000001,2.7789062499999986,0.0,0.685609375,0.5557812499999997
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_2,2,grounded_cap_mid,0.6,risk_seeking,0.6,,5,0.0,1.0,0.4,1.0,0.0,18.555234374999998,0.0,0.0,18.555234374999998,0.0,20.77890625,0.9664062499999986,3.7110468749999996,4.1557812499999995
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_3,3,grounded_cap_mid,0.6,risk_seeking,0.6,,5,0.0,1.0,0.6,1.0,0.0,8.996093750000004,0.0,0.0,8.996093750000004,0.0,8.966406249999999,0.0,1.7992187500000008,1.7932812499999997
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_0,0,grounded_cap_mid,0.6,risk_seeking,0.85,,5,0.0,1.0,0.2,1.0,0.0,10.718203125000006,0.0,0.0,10.718203125000006,0.0,12.711718749999996,0.0,2.143640625000001,2.5423437499999992
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_1,1,grounded_cap_mid,0.6,risk_seeking,0.85,,5,0.0,1.0,0.6,1.0,0.0,4.309296874999999,0.0,0.0,4.309296874999999,0.0,2.7789062499999986,0.0,0.8618593749999999,0.5557812499999997
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_2,2,grounded_cap_mid,0.6,risk_seeking,0.85,,5,0.0,1.0,0.2,1.0,0.0,26.431484374999997,0.0,0.0,26.431484374999997,0.0,29.77890625,0.0,5.286296875,5.955781249999999
reference_demo_state_bank,grounded_cap_mid|risk_seeking|bank,seed_3,3,grounded_cap_mid,0.6,risk_seeking,0.85,,5,0.0,1.0,0.4,1.0,0.0,18.931875000000005,0.0,0.0,18.931875000000005,0.0,19.745312499999997,0.0,3.786375000000001,3.9490624999999993
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_0,0,grounded_cap_mid,0.6,loss_averse,0.6,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo_state_bank,grounded_cap_mid|loss_averse|bank,seed_1,1,grounded_cap_mid,0.6,loss_averse,0.6,,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
